id,date,text,Tobias,,Daniel,,Agreement,Comment Alexandra
1225087711947710465,Wed Feb 05 16:04:06 +0000 2020,🌍⚓️🇪🇺 Kaum 5 von 100 #schutzbedürftigen #Flüchtlingen finden eine neue Heimat – die neusten Entwicklungen und #Hintergründe zur #Migrationskrise https://www.nzz.ch/international/ex-innenminister-matteo-salvini-droht-ein-weiteres-verfahren-wegen-seiner-blockaden-der-rettungsschiffe-im-mittelmeer-die-neusten-entwicklungen-und-hintergruende-zur-migrationskrise-ld.1535949?mktcid=smsh&mktcval=OS%20Share%20Hub,1,,1,or 4 if just news,1,
1228280138497957888,Fri Feb 14 11:29:40 +0000 2020,Weidel: Ein Innenminister muss handeln und nicht vor einer neuen #Migrationskrise warnen! https://pressecop24.com/weidel-ein-innenminister-muss-handeln-und-nicht-vor-einer-neuen-migrationskrise-warnen/ via @Pressecop24com,2,,2,,2,
1225501323669463040,Thu Feb 06 19:27:38 +0000 2020,"Wir erinnern uns, die #Afd wurde als #Euro-kritische Partei gegründet. Egal ob #Eurokrise, #Bankenkrise oder #Flüchtlingskrise, die Afd hat den Finger auf die Wunde gelegt und auf die Entzündung hingewiesen, wo Altparteien ein Pflaster aufkleben wollten. Doch das Weltbild der...",2,,3,,2,"I'd say this tweet is a 2, as the position of the AfD in these topics is not solidary"
1228593960551100418,Sat Feb 15 08:16:41 +0000 2020,"Es handelt sich nicht um eine #Eurokrise, sondern eine #Bankenkrise welche mittels #Bailout die privaten Schulden auf die Staatskassen übertragen haben. Ursachen: Ökonomisch nicht nachvollziehbare #Maastricht Kriterien und generell die Finanzmarktliberalisierung. https://twitter.com/nulleberg/status/1228231423636566019",2,,2,,2,
1233819258263658502,Sat Feb 29 18:20:09 +0000 2020,"I have an idea , if refugees/immigrants want to come to Europe, they should agree to be neutered. Because they breed like rabbits in wherever they go #neutertherefugees #RefugeesnotWelcome #EuropeanUnion #refugees",2,,2,,2,
1225110002979016705,Wed Feb 05 17:32:40 +0000 2020,"#Thüringen #Merkel AfD Wähler Thüringen, macht euch auf #Neuwahlen bereit. Dieses mal versuchen die 24-25% zu erreichen. 
#Refugeesnotwelcome #Merkelmussweg Die Linken sind ein Fall für die Klapse im Moment.",2,,2,,2,
1224275011235610624,Mon Feb 03 10:14:43 +0000 2020,"""Love Won!"" https://lttr.ai/MxEb #Refugees #RightOfAsylum #Asylumseeker",1,,1,,1,
1224372783192465409,Mon Feb 03 16:43:13 +0000 2020,Interesting piece that mentions #fiscalunion. It could be the symetric side of the #socialagenda on #minimumwage. One way to get all sides on track? https://twitter.com/stefanauer_hku/status/1224288692031782912,3,,3,,3,
1232279298607919108,Tue Feb 25 12:20:54 +0000 2020,"Challenging times lie ahead for the #eurozone 

#bankingunion #fiscalunion

https://www.ft.com/content/019fd7d0-01f7-11e9-99df-6183d3002ee1 via @financialtimes",3,,3,,3,
1228747097249329154,Sat Feb 15 18:25:11 +0000 2020,"Great to see 🇪🇺 countries supporting 🇨🇳 in fighting #COVID19! 👏🇮🇹 @ItalyMF 
#EUsolidarity https://twitter.com/cooperazione_it/status/1228684614291644416",1,,1,,1,
1231848997784031232,Mon Feb 24 07:51:02 +0000 2020,"Now it comes down to #EUsolidarity ; keep calm, follow procedures and stay within the law. The law has been created for these cases with a lot of thought, so we don’t have to figure stuff out on the fly. Lets work together – the #coronavirus does not care about borders (4/4)",1,,1,,1,
1231870150095273985,Mon Feb 24 09:15:05 +0000 2020,Eine wichtiger Zeuge im Fall #Ayotzinapa belastet durch Aussagen in seinem #Asylverfahren in der #USA die mexikanische Bundespolizei und die Armee. #VerdadHistorica #PoliciaFederalMéxico http://ow.ly/vYxj30qkaff,4,,4,,4,
1229731958260891650,Tue Feb 18 11:38:40 +0000 2020,"#Konversion und #Asylverfahren: Ein Fachtag von #EKiR und @EKD am 23. März in #Bonn beleuchtet den #Glaubenswechsel aus theologischer, rechtlicher und praktischer Sicht. http://www.ekir.de/url/HA5",4,,4,,4,
1225061843850403841,Wed Feb 05 14:21:18 +0000 2020,Dr. Paul Copeland (@drpaulqmul) highlights in his @McrJMCE Seminar that the 🇪🇺 is semi-sovereign in the area of the #welfarestate &amp; that the in the aftermath of the #eurocrisis the #has induced intense pressure on the #memberstates to implement cuts in their public expenditure,3,,3,,3,
1230122410407550976,Wed Feb 19 13:30:11 +0000 2020,"EVENT: next week a great #conference ahead organized by our friends at @BRIDGEnetworkEU and @unibz_news! Do not miss this, if you have the chance of being in Bolzano: ""Beyond the #Eurocrisis""!

HERE: https://bridgenetwork.eu/event/beyond-the-euro-crisis/",4,,4,,4,
1228675866944733184,Sat Feb 15 13:42:09 +0000 2020,"#EU #Euro #EZB #Transferunion #Target2 #EUGipfel #EUHaushalt #Nettozahler #Groko #CDU #CSU #SPD #AfD #Grüne #FDP 

„Die #Merkel war eh schon im semikomatösen Zustand. Und jetzt ist sie ein Totalausfall“...☝️ 😳🤔👻🤷‍♂️🧟
#Futschi

https://www.focus.de/politik/ausland/wenige-tage-vor-dem-eu-gipfel-merkel-semikomatoes-und-totalausfall-cdu-fuehrungskrise-laehmt-europapolitik_id_11666850.html",2,,2,,2,
1229911425461760000,Tue Feb 18 23:31:49 +0000 2020,"@BachmannRudi @haelenga @GustavAHorn @spiegelonline @HansWernerSinn Du sagst aber auch, dass das nicht gegen den #Euro oder die #Wiedervereinigung spricht. Soll heißen, dass man es hätte anders machen können? Wie denn? #Transferunion haben wir ja in Deutschland. Wie hätte man die Löhne niedrig halten sollen? Hätte das weniger Wanderung indiziert?",2,,3,,?,I can't really tell what the tweet is about and therefore it's hard for me to see the solidary/anti-solidary element here. I'd award this tweet a 4
1233361094544109570,Fri Feb 28 11:59:34 +0000 2020,Das Niveau an politischem Unverstand ist kaum erträglich. #EU #Austerität #Lindner https://twitter.com/c_lindner/status/1233317258937720832,3,,3,,3,
1231166933669687297,Sat Feb 22 10:40:45 +0000 2020,"Kein Wort über den wachsenden Rechtsextremismus in #Europa und was das mit #Austerität, #Deregulierung und den sozialen Schieflagen zu tun hat. 

#Grüne legen Aktionsplan gegen #Rechtsextremismus vor https://www.zeit.de/politik/deutschland/2020-02/hanau-anschlag-gruene-aktionsplan-gegen-rechts?wt_zmc=sm.ext.zonaudev.twitter.ref.zeitde.share.link.x via @zeitonline",1,,4,,1,"A rise in far-right-sentiment has something to do with asylumseekers, so I'd think that this tweet falls into our topic. I'd also annotate 1"
1233381540907945985,Fri Feb 28 13:20:49 +0000 2020,Unterschreibt die Petition! #niewieder2015  https://www.die-oesterreicher.at/niewieder2015/,2,,2,,2,
1233452746638012417,Fri Feb 28 18:03:45 +0000 2020,"Unterschreibt die Petition! #niewieder2015  

https://www.die-oesterreicher.at/niewieder2015/",2,,2,,2,
1196521928711913472,Mon Nov 18 20:13:52 +0000 2019,The @UN Independent Expert on Sexual Orientation and Gender Identity supports LGBTI people who face increased discrimination and violence. Thank you @UNhumanrights for reaffirming this vital position standing with LGBTI people everywhere. #LeaveNoOneBehind #IESOGI #GlobalCitizen,1,,1,,1,
1191445841061568518,Mon Nov 04 20:03:19 +0000 2019,The @UN Independent Expert on Sexual Orientation and Gender Identity supports LGBTI people who face increased discrimination and violence. Thank you @UNhumanrights for reaffirming this vital position standing with LGBTI people everywhere. #LeaveNoOneBehind #IESOGI #GlobalCitizen,1,,1,,1,
1192259096688414731,Thu Nov 07 01:54:54 +0000 2019,"Education pathways programs like the #StudentRefugeeProgram can incentivize #refugee youth to complete their studies, improve access to #education for girls, and strengthen the quality of  education in countries of asylum. #UNHCR #solutions #girlsed #GCR
http://bit.ly/2JPTKFV",1,,1,,1,
1196560178046484480,Mon Nov 18 22:45:52 +0000 2019,"ISIS leader who beheaded Imam and had dozens of people killed was now imprisoned as a #refugee residing in #Greece, he traveled with false IDs to Hungary, 
which politicians said again that the borders are safe and well guarded ...
https://www.independent.co.uk/news/world/europe/isis-leader-syria-trial-murder-beheading-imam-hungary-hassan-turkey-a9201446.html",2,or 4 because thy just inform -> source,2,,2,
1200093210384711685,Thu Nov 28 16:44:52 +0000 2019,"Streit über #EKD-""#Seenotrettung"".

Ich lese diesen Mist gar nicht mehr! Wegen Puls.

Nur eins: Wenn die ev. Kirche das tatsächlich macht, trete ich aus. Und wenn das nicht Hunderttausende weitere auch tun, dann zweifle ich am Verstand der Deutschen! https://www.welt.de/politik/deutschland/article203874406/Seenotrettung-Kein-Asyl-Anspruch-Warum-bringen-wir-sie-dann-hierher.html&wtmc=socialmedia.twitter.shared.web",2,,2,,2,
1195382151400828928,Fri Nov 15 16:44:48 +0000 2019,#Salvini - #HISTORISCHES SACHBUCH https://historisches-sachbuch.weebly.com/1/post/2019/11/salvini.html #italien #Europa #refugeeswelcome @CaroRackete #fluechtling #seenotrettung #seenot #rettung #mittelmeer #lybien,1,,3,,1,"Think this is a 1, as the author uses # like refugesswelcome, seenotrettung"
1197469840052756487,Thu Nov 21 11:00:32 +0000 2019,"@PatrickBernau @maja_branko @faznet Dafür sollten keine Zahlen aus aus Dänemark nötig sein.

Ein gesunder Menschenverstand dürfte dafür reichen!

#Flüchtlinge
https://twitter.com/PatrickBernau/status/1196796407522430977?s=20",2,,3,,2,I took the original tweet into account and if you do that this is an anti-solidaric tweet
1200745510535073792,Sat Nov 30 11:56:53 +0000 2019,"Ob wir in einer unreflektierten #Betroffenheitskultur leben, die sich für #Klimaschutz und #Flüchtlinge engagiert, danach gut und böse unterscheidet, ob #FridaysForFurture eher der totalitären #Gewissheit zugewandt sind als ungewisser #Zukunft. 
http://flaneurgedichte.blogspot.com/2019/11/betroffenheitskultur.html",3,,3,,3,
1192241147990724609,Thu Nov 07 00:43:35 +0000 2019,"Gewalt auf Bestellung.
Amt ruft #Polizei, nachdem ein #Flüchtling - der in der Vorwoche erkrankte - eine Erklärung zur Sanktion seiner Leistungen haben wollte.
Im Video sehen wir einen aggressiven Polizisten, der GRUNDLOS auf einen ruhigen Mann los geht und auf diesen einprügelt. https://twitter.com/asiramsa/status/1192004364426235905",1,,1,,1,
1193094123357638656,Sat Nov 09 09:13:00 +0000 2019,#missioTruck | Ausstellung „Menschen auf der #Flucht“: Mit den Augen des #Flüchtling-s ➡️ https://www.kiz-online.de/mit-den-augen-des-fl%C3%BCchtlings #Kirchenzeitung #Hildesheim #VW #Volkswagen #Wolfsburg #Azubi @VWGroup_DE @volkswagen_de,1,,1,,1,
1197127224689876992,Wed Nov 20 12:19:06 +0000 2019,"“In dark days, I think of refugees who have risked their lives to find safety, and of the difficulties they overcame. And that makes me truly feel alive.” @PatinkinMandy met inspiring refugees rebuilding their lives in Jordan. #StandWithRefugees 

http://bit.ly/2KyHA7O",1,,1,,1,
1199679203366572032,Wed Nov 27 13:19:45 +0000 2019,"@UNHCRTurkey @TC_icisleri @Gocidaresi @yimer157 @AbdullahAyaz78 @gokceok @AydinKeskin16 @TCMalatyaV Thanks to any efforts to #StandWithRefugees

We have great potential to contribute in building any society we will be resettled into

We are #StandWithIraqiRefugees in #Turkey stucked here for years without any hope, no one responded to our apeals
Please help processing our files",1,,1,,1,
1200814759362383872,Sat Nov 30 16:32:03 +0000 2019,#Migranten #Platzverweis #lächerlich #refugeesNOTwelcome #Männer werden aus #Club geworfen und rücken mit #Waffen an via @welt https://www.welt.de/regionales/baden-wuerttemberg/article203943702/Maenner-werden-aus-Club-geworfen-und-ruecken-mit-Waffen-an.html,2,,2,,2,
1194308584076697601,Tue Nov 12 17:38:50 +0000 2019,Wann wacht Deutschland endlich auf!? Es kotzt mich nur noch an. #ntv #Deutschland #refugeesnotwelcome https://www.n-tv.de/21390866,2,,2,,2,
1193113437506822144,Sat Nov 09 10:29:45 +0000 2019,"@JolyonMaugham @Nigel_Farage I have been saying this about Nicola 'Queen of Scots' and various eu leaders such as Verhofstadt, Juncker, Tusk and even some UK Quisling Conspirators.

#ExitEU #BritishIndependence

#LoveEurope and #Leaveeu #Backwater",4,,2,,2,"I think this tweet is relevant to us, as it is about the EU as solidary union and leaving it. Calling various leaders, who are in favor of the EU ""quisling Conpirators"" points to a negative solidary-sentiment."
1196575364719480834,Mon Nov 18 23:46:12 +0000 2019,"Sunlit uplands are invisible to closed minds.

#ExitEU #BritishIndependence

#LoveEurope and #Leaveeu #Backwater https://twitter.com/Rob_Kimbell/status/1196525855150878729",4,,3,,?,"Similarly to the tweet above I'd think it's relevant, with the hashtags used I'd annotate the tweet as anti-solidary, 2"
1195471841252593671,Fri Nov 15 22:41:12 +0000 2019,"#SPD #Bürgermeister platzt der Kragen: Abgelehnte #Asylbewerber SOFORT abschieben!!
#Remigration
#Schuldkult
https://www.bild.de/bild-plus/politik/inland/politik-inland/buergermeister-abgelehnte-asylbewerber-unverzueglich-abschieben-66068722,view=conversionToLogin.bild.html",2,,2,,2,
1194935712732372992,Thu Nov 14 11:10:49 +0000 2019,"@spenglerio @52Fabienne Send her back to Africa.
#Remigration",2,,2,,2,
1199649377159204865,Wed Nov 27 11:21:14 +0000 2019,"@NordhausenFrank @RND_de Wird es auch Aufgeklärt was sucht denn Akten der Schutzsuchenden Menschen in der Verfolger Staat,?
#asylrecht #asyl #Grundgesetz #Deutschland #Bundesregierung",3,,3,no clue what he wants to they but clearly some sentiment here,3,
1200806056605163520,Sat Nov 30 15:57:28 +0000 2019,"#EU   #BRD   #THEMA   #MIGRANTEN

„Chronik des  #Kontrollverlustes“: 

#Asylrecht verwandelte sich in... https://www.epochtimes.de/politik/europa/hans-juergen-papier-vorpruefungsverfahren-koennte-illegale-reise-in-die-eu-von-vornherein-verhindern-a3082581.html?fb=1",2,,2,,2,
1191991923491385351,Wed Nov 06 08:13:15 +0000 2019,"We grabbed hands, he, a muslim, and I, a christian, in a hospital room outside of Paris. And in silence, we prayed, for this and that, but mostly for God's help and grace. #asylumseeker #refugeeswelcome",1,,1,,1,
1194600049302478848,Wed Nov 13 12:57:01 +0000 2019,Charity seeks #solicitors' help with undocumented #migrants http://bit.ly/2CArUfL #thelegalhour #immigration #asylumseeker,1,,1,,1,
1197907914842882048,Fri Nov 22 16:01:17 +0000 2019,"Understanding the lack of corporate investment in Europe: Sebnem Kalemli-Özcan discusses how, ten years after the #EuroCrisis, the deleveraging process still affects #CorporateInvestment &amp;, ultimately, #productivity &amp; #growth: http://ow.ly/rGnX50xi7HC
@skalemliozcan @bsosumd @UBS",4,,4,,4,
1190782244350242816,Sun Nov 03 00:06:25 +0000 2019,"ITALY - #Italy, the new #EuroCrisis? -- #VisualPolitikEN... 🇮🇹
#EuroZone 
https://www.youtube.com/watch?v=RfSGmmDI3Fs",3,,3,,3,
1199763921734918145,Wed Nov 27 18:56:24 +0000 2019,"Nordeuropäer müssen am längsten arbeiten, #Italiener und #Griechen am wenigsten. Der Unterschied beträgt mehr als 10 Jahre! #Schuldenkrise und #Eurokrise sind da keine Überraschung mehr... https://www.bloomberg.com/news/articles/2019-11-25/swedes-face-eu-s-longest-time-in-work-italians-the-least-map",3,,3,,3,
1198920543350796290,Mon Nov 25 11:05:07 +0000 2019,"Donnerstag an der @TU_Dortmund: ""On the record"". Freue mich auf anregende Debatten – #Sozialismus vs #kapitalismus, die nächste #eurokrise, das Frauenproblem des Wirtschaftsjournalismus… Es moderieren Studis des @Wipojo! Anmeldungen unter: http://ontherecord.de @IJ_Online",4,,4,,4,
1192402955594555392,Thu Nov 07 11:26:33 +0000 2019,"Die deutschen Einlagensicherungsfonds sollen in einer gesamteuropäischen #Einlagensicherung aufgehen. Diese könnte für die Spargelder maroder ausländischer Banken garantieren. 
#EU #Bankenunion #Transferunion 
 #Merkel #Scholz #Groko @cducsubt @spdbt",4,or 2,4,"not sure here. but if no news and they want to take a stance on transferunion, more context is needed -> 3 then?",4,
1199814486091280388,Wed Nov 27 22:17:19 +0000 2019,"Klartext: #VonDerLeyen will, dass wir mehr denn je für jene gerade stehen sollen, die noch ungehemmter #Schulden machen dürfen. #Transferunion #VereinigteSchuldenvonEuropa https://twitter.com/GuntherSchnabl/status/1199808880332677122",2,or 2,3,tendency 2 but need more context,2,"I'd think this is a 2 as the author says that other countries get into more debt, while others should pay for it"
1194512757397315585,Wed Nov 13 07:10:08 +0000 2019,"EU muss endlich aufhören Hoffnungen zu wecken.
Das lockt alles Elend der Welt an.
Klare Kante,
#noasyl
Seit Monaten stranden immer mehr Migranten, die ihren Weg über Bosnien-Herzegowina nach Europa suchen, in der Region um die nordwestbosnische Stadt Bihac
https://www.zdf.de/politik/frontal-21/fluechtlingselend-in-bosnien-100.html",2,,2,,2,
1193456886282145792,Sun Nov 10 09:14:29 +0000 2019,"-Keinen Schutz der EU Aussengrenze,
-Keinen Schutz der Binnengenze.
-Illegale bleiben.
-Straftäter bleiben.
-Abgeschobene kehren zurück.

+ Resettlement, reicht ja sonst auch nicht.
#noasyl

https://www.welt.de/politik/deutschland/article203284430/Einreisen-Illegale-Migration-nimmt-ueber-neue-Balkanroute-wieder-zu.html

--
Empfohlen von WELT News für Android
https://play.google.com/store/apps/details?id=de.cellular.n24hybrid",2,,2,,2,
1196140950952673281,Sun Nov 17 19:00:00 +0000 2019,"Derzeit harren auf griechischen Inseln nach offiziellen Angaben rund 36'000 Menschen in Lagern aus. 

Die neuesten Entwicklungen zur #Migrationskrise im Mittelmeer.
https://www.nzz.ch/international/rund-36-000-menschen-harren-in-griechischen-lagern-aus-die-neuesten-entwicklungen-zur-migrationskrise-im-mittelmeer-ld.1494713",4,,4,,4,
1197741679870185474,Fri Nov 22 05:00:44 +0000 2019,"#Huawei-Aufstand gg. #Merkel! #CDU-General will #5G-Antrag zulassen

Eine Abstimmung? Im Bundestag? Wie bitte? Mutti hat #Atomausstieg, #Eurorettung &amp; #Migrationskrise ohne parlamentarische Debatte entschieden. Das bisschen #Neuland ist doch ein Klacks. 
 https://www.bild.de/politik/inland/politik-inland/cdu-general-will-5g-antrag-zulassen-huawei-aufstand-gegen-merkel-66185798.bildMobile.html?wtmc=twttr.shr",2,,2,,2,
1191289168426610688,Mon Nov 04 09:40:45 +0000 2019,"""He’s wonderful, he’s incredibly resilient, and I’m incredibly, fiercely proud of him."" https://lttr.ai/Jm4S #RightOfAsylum #Refugees #Asylumseeker",1,,1,,1,
1192410579098624000,Thu Nov 07 11:56:50 +0000 2019,epd-Meldung über #Asylverfahren von #Flüchtlingskindern: http://u.epd.de/1d03 via @MiGAZIN,4,,4,,4,
1200776725862473728,Sat Nov 30 14:00:55 +0000 2019,"„Rund die Hälfte d. #Migranten verlasse das Zentrum mit der Krankenerfassung, noch bevor das #Asylverfahren zu einem Ergebnis komme. ... Der Migrant zieht weiter &amp; mit ihm als Träger eben auch die Diagnose &amp; die #Krankheit.“
Was ist mit einer präventiven #Quarantäne? #Tuberkulose https://twitter.com/globaldefence/status/1200288021284839425",3,,3,,3,
1191690048502153216,Tue Nov 05 12:13:42 +0000 2019,"N E W S     #EU   #BRD   #MIGRANTEN

Droht eine neue  #Asylkrise? 

Lokalaugenschein in #Bosnien https://www.youtube.com/watch?v=v5Fdnei1wgo&feature=share",2,,3,tendency towards 2 because of similarity with tweet at 209 but 3 if contained for itself,2,"I'd annotate this tweet as 2, just because of the wording: ""droht"" ""Asylkrise"""
1199551073112989701,Wed Nov 27 04:50:37 +0000 2019,"Einen Scheissdreck habt ihr geschafft:

#Asylkrise? „Wir haben das zunächst einmal geschafft“ https://www.welt.de/politik/deutschland/article203847362/BAMF-Chef-Sommer-Asylkrise-Wir-haben-das-zunaechst-einmal-geschafft.html",2,,2,,2,
1193939646037843968,Mon Nov 11 17:12:48 +0000 2019,"FP-Hofer: Grenzen müssen vor der Ankunft der neuen #Flüchtlingswelle gesichert werden

https://twitter.com/kardasiapat/status/1192543808837341184?s=19

 https://www.ots.at/presseaussendung/OTS_20191111_OTS0095/fp-hofer-grenzen-muessen-vor-der-ankunft-der-neuen-fluechtlingswelle-gesichert-werden",3,,3,,3,
1194241676291821568,Tue Nov 12 13:12:58 +0000 2019,"#BlankerHohn ist das doch! Also #verarschen könnt ihr andere, aber mich nicht! Ihr habt seit #2015 tausende von #Rapefugees und #Terroristen ins #Land gelassen!Die haben nunmal die #Flüchtlingswelle ausgenutzt und die unkontrollierten #EU #Grenzen! Danke #Merkel #AfD #AfDwirkt https://twitter.com/BMI_Bund/status/1193939345553711104",2,,2,,2,
1192012133275488257,Wed Nov 06 09:33:33 +0000 2019,#opentheborders Africans should be able to travel throughout Africa with their ID,1,,1,,1,
1192779449923751936,Fri Nov 08 12:22:36 +0000 2019,"Seit dem #Mauerfall am 9. November 1989 ist Europa mit neuen Barrieren ausgestattet worden, sechsmal länger als die Mauer der deutschen Hauptstadt, die den Westen und den Sowjetblock im Herzen Europas trennte. #OpenTheBorders #MugakZabalduz #NoBorders https://twitter.com/MugakZabalduz/status/1192744017437569024",1,,1,,1,
1195303358963298304,Fri Nov 15 11:31:43 +0000 2019,"@FuestClemens @handelsblatt Leider am Thema vorbei, @FuestClemens. #Merkel hat riesige stille Lasten aufgebaut, #EUR #Schuldenunion und #Transferunion eingeführt, 1.000 Mrd.€ Luft aka #Target2 in der BuBa Bilanz. Das ist die Ursache für das Strohfeuer der Sonderkonjunktur. @thinkBTO rechnet sorgfältiger!",2,,2,,2,
1195207139670855682,Fri Nov 15 05:09:22 +0000 2019,"@_FriedrichMerz Und ihre CDU ist hauptverantwortlich dafür, daneben noch für die Einführung der #Schuldenunion und #Transferunion im EUR Land und 1.000 Mrd€ wertlose #Target-Forderungen. Nie wurde in 14 Jahren so viel Volksvermögen vernichtet. Deshalb: #NieMehrCDU",2,,2,,2,
1197424909795954688,Thu Nov 21 08:02:00 +0000 2019,"Thanks to @eu_echo support, our LIFT project family is growing!  👩‍👧‍👧👨‍👩‍👦‍👦👪👩‍👩‍👦 ...

Our newest local partner @InsanPs provides psychosocial and legal support to survivors of gender-based violence. 

#EUsolidarity, implemented by @giz_gmbh ♥️",1,,1,,1,
1197173013080350721,Wed Nov 20 15:21:03 +0000 2019,Look what just arrived...and will be winging their way to all our volunteers!! #EUsolidarity #Leargas,1,,3,,1,The #EuSolidarity and #Leargas points towards solidary sentiment in the tweet
1183467133545656320,Sun Oct 13 19:38:47 +0000 2019,"@EPisstaker I am curious to how she will stop #free #movement on the island of #ireland without hard #borders etc
Her #refugee #parents must be so #proud!!!",2,,2,,2,
1185443593336623105,Sat Oct 19 06:32:31 +0000 2019,@Wildaboutmusic @tompetty I'm a firm believer this album singlehandedly killed disco! #refugee #GoneTooSoon,4,,4,,4,
1189803858719072256,Thu Oct 31 07:18:40 +0000 2019,"Day 2 of the accountability and advocacy workshop hosted by @SexRightsAfrica and @Account4All. Delegates are being trained on developing scorecards which will capacitate them to champion accountability in their respective countries.
#ExpectRespect
#leavenoonebehind",4,,4,,4,
1189994634384199681,Thu Oct 31 19:56:44 +0000 2019,"On #halloween2019 what would be the most scary news for you? Difficult to choose! For members of ATD in Europe, one scary news would be that when working on the 17 #GlobalGoals we forget #Agenda2030 promise to #LeaveNoOneBehind! #HappyHalloween to all of you in Europe &amp; beyond!",1,,1,,1,
1186264774730027010,Mon Oct 21 12:55:36 +0000 2019,"In deutschen #Moscheen wird für den Krieg der #Türken gebetet gegen die #Kurden i Syrien auf deutschen Boden wird #Krieg befürwortet wo ist der Horst 🤮 der #Seehofer der Sympathisant der #Invasoren #flüchtlinge 

Darum merke - Der #Islam gehört nicht zu uns",2,,2,,2,
1188472364427890689,Sun Oct 27 15:07:47 +0000 2019,"...die Tore weit offen und keiner weiß wer, woher, mit welcher Vergangenheit hier herumkaspert ! 
Es scheint niemanden der Entscheidungsträger zu interessieren, werden ja auch nie Opfer !
Danke #CDU #SPD Frau #Merkel &gt; #Berlin #Wien #Flüchtlinge #Islam https://twitter.com/Einzelfallinfos/status/1186020523211395072",2,,2,,2,
1180737380040531969,Sun Oct 06 06:51:43 +0000 2019,#Asylverfahren in #Ankerzentren dauern überdurchschnittlich lang https://pressecop24.com/asylverfahren-in-ankerzentren-dauern-ueberdurchschnittlich-lang/ via @Timecop66,3,,4,,4,"I don't see a solidary/anti-solidary message in this tweet, just an information"
1180357450173747200,Sat Oct 05 05:42:00 +0000 2019,"Deutsche Experten sollen Griechenland helfen, die #Asylverfahren zu beschleunigen.
Wenn es die gibt, weshalb setzen wir sie nicht zur Verfahrensbeschleunigung bei Netzausbau und der Ausweisung neuer Flächen für Windkraft oder Solarkollektoren ein?
#VerwaltungForFuture",2,,2,,2,
1186055282935205888,Sun Oct 20 23:03:09 +0000 2019,"After Being Beaten and Raped, Lesbian #AsylumSeeker Faces #Deportation 
@OutMagazine https://www.out.com/news/2019/10/20/after-being-beaten-and-raped-lesbian-asylum-seeker-faces-deportation",1,,1,or 4 if news,1,
1185601811916279808,Sat Oct 19 17:01:14 +0000 2019,@PayPal lets help!! our Asylum seekers!! 💓💸💓💳💓😃 #love #PayPal #Asylumseeker https://twitter.com/privacyint/status/1185600244018364417,1,,1,,1,
1187799544236523520,Fri Oct 25 18:34:14 +0000 2019,"""#Seenotrettung"" #Mittelmeer-#Schleuserbeihilfe
Manchmal stimmen sogar auch #CDU/#CSU-Abgeordnete noch vernünftig ab! https://twitter.com/iBlali/status/1187753152210264064",2,,2,,2,
1187682637412028416,Fri Oct 25 10:49:41 +0000 2019,"@CDU_CSU_EP Falls nicht, macht euch doch mit den Menschenfeinden von der AfD ne Flasche auf.
#NieMehrCDU #Seenotrettung",1,,1,,1,
1188487043518742529,Sun Oct 27 16:06:06 +0000 2019,"@saschap1983 @jaylLassiter @Kittypunk7 @Polizei_WH @hellud123 @winters3 Der Anstieg ist zu verzeichnen, weil man junge und vor allem muslimische Migranten rein gelassen hat. Keine andere Bevölkerungsgruppe begeht so viele Straftaten wie Muslime. Fakt. Also NICHT rein lassen sondern zurück in die Heimat. #Remigration",2,,2,,2,
1181595713114923010,Tue Oct 08 15:42:25 +0000 2019,@LadBonnie @ivowtothee #Remigration along with all his family &amp; associates.,2,,2,,2,
1182392222794342400,Thu Oct 10 20:27:28 +0000 2019,"@SponsorRefugee Thanks to any efforts to #StandWithRefugees

We have great potential to contribute in building any society we will be resettled into

We are #StandWithIraqiRefugees in #Turkey stucked here for years without any hope, no one responded to our apeals
Please help processing our files",1,,1,,1,
1183742263865810944,Mon Oct 14 13:52:03 +0000 2019,"Nearly half of children who have fled the #SyriaConflict risk being denied an education. 

We welcome last week’s announcement that the increase of #UKAid to child refugees in Lebanon will support over 300,000 children. #StandWithRefugees http://bit.ly/33vU4UB",1,,1,,1,
1184733784685469696,Thu Oct 17 07:32:00 +0000 2019,"⏳ #Unity4J INFO #AngelaMahr ⏳

26.4.19 
Moreno: Verstoß gegen das #Asylrecht, verletzt die nationale Souveränität &amp; schafft einen gefährlichen Präzedenzfall gegen #Pressefreiheit 

Korruptionsanklage &amp; neoliberale Massnahmen #SOSEcuador

https://www.youtube.com/watch?v=lrBV1_XPT-4&t=400s

#AmplifyAssange",1,,1,solidarity with assange?,1,
1189859631562153985,Thu Oct 31 11:00:17 +0000 2019,Auch die #SPD hat kein Problem mit der Erosion des Rechtsstaates gegenüber #Geflüchteten. Die sog #GroKo scheint jedenfalls nicht am #Asylrecht zu zerbrechen...  https://www.deutschlandfunk.de/asylverfahren-spd-offen-fuer-asylpruefungen-bereits-an-eu.1939.de.html?drn:news_id=1064526,1,,1,,1,
1186318791187357703,Mon Oct 21 16:30:15 +0000 2019,Die #tagesschau kramt den gebildeten #Flüchtling aus der Mottenkiste...nur noch peinlich http://www.tagesschau.de/ausland/undp-bericht-migration-afrika-101.html,2,,2,,2,
